,sentimen,tweet
2125,negatif,namanya aja wowo salah bowo bahkan memisalkan kelembagaan ekonomi indonesia salah arah belum melampiaskan dari andil presidenpresiden sebelum jokowi jokowi tasyashee salahkan sby jangan di dengerlah si wowo itu
2126,positif,apa sudah dutarakan bapak sandi sudah drasakan masyarakat tapi bapak jkw ngeles itu kebijakan beliau awal memerintah ekonomi mikro makro sudah diutarakan oleh bapak sandi bapak jkw nya saja tidak bisa nangkep
2127,positif,apa sudah dutarakan bapak sandi sudah drasakan masyarakat meskipun bapak jkw ngeles itu kebijakan beliau awal memeriksa ekonomi mikro makro sudah diutarakan dengan bapak sandi bapak jkw nya saja tidak bisa nangkep
2128,netral,sebelumnya capres nomor urut prabowo subianto menyebut kesalahan ekonomi di indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana jokowi tetapi juga salah dari presidenpresiden terdahulu
2129,netral,sebelumnya capres nomor mengurut prabowo subianto menyebut kesalahan ekonomi atas indonesia saat ini terjadi bukan semata karena kekeliruan calon presiden petahana jokowi tetapi agak salah dari presidenpresiden terdahulu
2130,netral,perlu kita ingat bahwa dasar negara kita ideologi kita pancasaila nkri bhineka tunggal ika uud sudah final harga mati dan tidak bisa diganggu gugat jokowi
2131,netral,perlu america ingat bahwa dasar keadaan america ideologi america pancasaila nkri bhineka seorangdiri ika uud sudah final harga berakhir dan tidak berupaya diganggu gugat jokowi
2132,negatif,anak disuruh main calon pekerja dikasih kartu pengangguran dikasih gaji tka dikasih kerja mantull
2133,negatif,anak disuruh main calon pekerja dikasih kad pengangguran dikasih gaji tka dikasih kerja mantull
2134,negatif,namanya aja wowo salahkan secara tidak langsung bowo menuding pemerintahan era sby selama tahun turut berdosa atas kondisi perekonomian jokowi fearlessdiva salahkan sby jangan di dengerlah si wowo itu
2135,negatif,namanya aja wowo salahkan secara belum langsung bowo melibatkan pemerintahan era sby selama golongan berikut berdosa atas kondisi perekonomian jokowi fearlessdiva salahkan sby jangan atas dengerlah si wowo itu
2136,positif,tentu saja ada pengaruhnya gblk game itu peluang bisnis bisa juga menciptakan lapangan kerja di jepang game itu jadi salah satu penggerak ekonominya negara bisa ambil pajak lumayan itu
2137,positif,memang saja ada pengaruhnya gblk game itu peluang bidang berupaya agak berkarya area kerja atas jepang game itu begini salah pertama penggerak ekonominya negara berupaya ambil bergadai lumayan itu
2138,netral,jokowi serang sandiaga ini ekonomi makro tidak bisa berdasarkan keluhan ibu ini ibu itu
2139,netral,jokowi gebrakan sandiaga ini ekonomi makro belum berupaya berdasarkan berkeluh ayah ini ibu itu
2140,negatif,tolol berlapis nih si mira projoekonomi bangsa kok lari ke gamehancur generasi klok model kayak ginipantas indonesia ekonominya berkutet di
2141,negatif,tolol berlapis nih si mira projoekonomi bangsa bulutangkis bolos ke gamehancur generasi klok model kayak ginipantas indonesia ekonominya berkutet atas
2142,positif,jujur aja ya bapak prabowo bapak baru koar sekarang karena nyapres tidak ngambil gaji rupiah pun aku dah kerja tahun lebih loh dan tidak pernah aku ambil gaji rupiah bapak jokowi tetap terbaik menang total debat maju
2143,positif,amanah aja ya bapak prabowo bapak baru koar sekarang karena nyapres tidak ngambil gaji rupiah pun maine dah kerja tahun lebih loh dan belum pernah aku ambil gaji rupiah bapak jokowi tetap terbaik menang genap debat maju
2144,negatif,bahas ekonomi sekelas dan wakilnya tidak faham antara ekonomi mikro ditemui sandi memang sudah jelas pandangan politik nya jadi sudah jelas pandangan nya padahal kalo bicara uang ribu dapet aja udah nipu tdl untuk rakyat miskin watt tidak pernah naik sandi bohong
2145,negatif,bahas ekonomi sekelas dan wakilnya tidak faham antara ekonomi mikro ditemui sandi cuma sudah jelas pandangan politik nya begini pernah jelas anggapan nya padahal kalo berbeka penukar ribu dapet aja udah nipu tdl untuk awam miskin watt tidak jemah bangun sandi bohong
2146,positif,ayo k tps dan tusuk prabowo sandi makin kinclong di hati rakyat terus capres dan cawapresx tidak ambil gajinyaaaa lho di serahkn k fakir miskin kaum duafa dll ingat di tps tusuk yaaaaadebat pamugkas tadi di mengkan paslon prabowo sandi
2147,positif,ayo k tps dan tusuk prabowo sandi makin kinclong di hati rakyat betulbetul capres dan cawapresx tidak ambil gajinyaaaa lho atas serahkn k fakir miskin kaum duafa dll ingat di tps camuk yaaaaadebat pamugkas saja atas mengkan paslon prabowo sandi
2148,negatif,rossi percuma kamu cepat kalau negara kamu masih miskin harga pangan mahal listrik mahal nyari kerja susah dan keamanan kita hancur ujar presiden italia prabowo musolini
2149,negatif,rossi percuma kamu cepat kalau negara kamu masih miskin harga gizi mahal elektrik mahal nyari bekerja susah dan keamanan kita hancur ujar presiden italia prabowo musolini
2150,netral,menangi pilpres prabowosandi tak akan ambil gaji prabowo sandi
2151,netral,menangi pilpres prabowosandi belum akan ambil gaji prabowo sandi
2152,netral,janji untuk byr pajak menunjukan warga negara baik taat hukum
2153,netral,janji untuk byr bergadai menunjukan warga negara baik akur hukum
2154,netral,berkat jokowi rakyat di pedalaman akhirnya punya akses ekonomi mudah menang total debat
2155,netral,berkat jokowi awam atas pedalaman akhirnya punya akses ekonomi mudah menang total beranggarlidah
2156,positif,the great closing statement from the next indonesian leaders prabowo sandiuno kami berkomitmen berdua untuk tidak mengambil gaji serupiah pun jika kami mendapatkan amanah ini kami akan
2157,positif,the great closing statement from the next indonesian leaders prabowo sandiuno kami berkomitmen berdua untuk tidak mengambil gaji serupiah bahkan jika kami mendapatkan percaya ini kami akan
2158,negatif,kartu jokowi bukti jokowi gagal gagal menstabilkan harga cenderung mahal sehingga ada kartu sembako murah gagal menyediakan lapangan kerja sehingga keluar kartu prakerja gagal menyediakan pendidikan terjangkau sehingga muncul kartu pintar april prabowo sandi
2159,negatif,kartu jokowi bukti jokowi gagal gagal melintangi harga cenderung mahal sehingga ada kad sembako murah gagal bercadang area kerja sehingga keluar kartu prakerja ambrol menyediakan pendidik terjangkau sehingga muncul kartu bijak apr prabowo sandi
2160,netral,prabowosandi ingin pangkas pajak pekerja agar tax ratio naik turn bro prabowo sandiuno
2161,netral,prabowosandi ingin memangkas pajak pekerja agar tax ratio bangun turn bro prabowo sandiuno
2162,positif,rupiah pun gaji tidak akan diambil dan akan diberikan kepada negara dan rakyat miskin dan dhuafa jangan ragu lagi
2163,positif,rupiah pun gaji belum akan diambil dan akan diberikan kepada negara dan rakyat miskin dan dhuafa jangan ragu lagi
2164,positif,jokowi yakin dan optimis jokowi bisa menjawab persoalan rakyat terkait ekonomi dan kesejahteraan menang total debat menang total debat
2165,positif,jokowi yakin dan optimis jokowi berupaya jawab kebimbangan awam berhubungan ekonomi dan kesejahteraan larang genap debat menang total beranggarlidah
2166,netral,prabowo sebut kebijakan ekonomi salah presiden terdahulu ahy kita harus objektif
2167,netral,prabowo sebut kebijakan ekonomi salah presiden terdahulu ahy america harus objektif
2168,netral,jika terpilih prabowosandi tak akan ambil gaji
2169,netral,jika memilih prabowosandi belum akan ambil gaji
2170,netral,jika terpilih prabowosandi sumbangkan gaji buat fakir miskin
2171,netral,jika terpilih prabowosandi sumbangkan gaji berbuat fakir miskin
2172,negatif,uang dari pajak rakyat dihamburkan artis dibayar pakai uang rakyat sudah berbuat curang di malaysia rezim takut kalah
2173,negatif,uang dari pajak awam dihamburkan artis dibayar memakai penukar rakyat pernah berbuat curang atas malaysia rezim takut hilang
2174,negatif,seharusnya bahas ekonomi lap pekerjaan mosok sekelas preaident amatiran gtu atau jngan jangan emang gag ngerti gag kelas lah
2175,negatif,harus bahas ekonomi gosok kerja mosok sekelas preaident amatiran gtu alias jngan jangan emang gag ngerti gag belajar lah
2176,negatif,narasi nya ngaco referensi hanya dari atta halilintar dan jess no limit sama seperti himbauan kumpulin kalajengking karena harga perliter mencapai milyaran itu pikiran anak sekolah kalo anak kita diarahkan untuk menjadi atta atau jess lalu siapa tanam padi
2177,negatif,narasi nya ngaco referensi cuma dari atta guruh dan jess no limit kayak kayak himbauan kumpulin kalajengking karena harga perliter mencapai milyaran itu pikiran anak sekolah kalo anak kita diarahkan untuk berbuah atta alias jess balik siapa bertanam padi
2178,netral,prabowo mau naikkan tax ratio jadi jokowi ekonomi bisa shock
2179,netral,prabowo beranganangan naikkan tax ratio jadi jokowi ekonomi berupaya shock
2180,negatif,perbodohan macam apa lagi ini kebelet bat pen jadi presiden ge santay ae kali apa janji tak ambil gaji jika menang pilpres prabowo bukti kita tulus
2181,negatif,perbodohan macam apa lagi ini kebelet bat kalam begini daftarpresidenamerikaserikat ge santay ae kali apa janji tak ambil gaji jika menang pilpres prabowo bukti kita cupar
2182,netral,prabowosandi komitmen tak ambil gaji jika terpilih sandiaga allah swt sudah baik turn bro prabowo sandiuno
2183,netral,prabowosandi komitmen belum ambil gaji jika terpilih sandiaga allah swt sudah baik turn bro prabowo sandiuno
2184,netral,prabowosandi komitmen tak akan ambil gaji serupiah pun jika terpilih mau dikemanakan gaji mereka mobile turn bro prabowo sandiuno
2185,netral,prabowosandi dedikasi belum akan ambil gaji serupiah bahkan jika terpilih mau dikemanakan gaji menjadwalkan mobile turn bro prabowo sandiuno
2186,positif,itu bedanya pemimpin dan bukan pemimpin pemimpin memecahkan masalah secara makro untuk seluruh rakyat pemimpin kw memecahkan masalah berdasarkan keluhan perorangan hasilnya seperti tgupp dki digaji untuk menyenangkan mereka bukan memecahkan masalah dki banjir dan macet
2187,positif,itu bedanya ketua dan belum ketua ketua membobolkan gangguan secara makro untuk segenap rakyat pemimpin kw membobolkan masalah berdasarkan berkeluh perorangan hasilnya kayak tgupp dki digaji untuk menyenangkan menjadwalkan bukan membobolkan masalah dki banjir dan macet
2188,negatif,bapak jokowi saya ayah dari orang anak dan orang isteri numpang curhat bapak kok harga tiket belum turunturun ini bapak bagaimana ya saya saat ini berdomisili di makassar namun keluarga saya ada di jakarta mohon bantuan bapak apalagi sebentar lagi hari raya
2189,negatif,bapak jokowi maine ayah dari bendahidup anak dan bendahidup isteri numpang curhat bapak bulutangkis harga tiket belum turunturun ini bapak bagaimana bahwasanya saya detik ini berdomisili di makassar dulu keluarga saya ada atas batavia mohon bantuan bapak apalagi nanti lagi clarenceday keramaian
2190,netral,menang pilpres prabowosandi janji tak ambil gaji bisnis turn bro prabowo sandiuno
2191,netral,larang pilpres prabowosandi janji tak ambil gaji bidang turn bro prabowo sandiuno
2192,netral,ketika apa prabowo dan bang sandi berkampanye banyak masyarakat antusias memberikan sumbangan berupa uang dan lainlainmakanya jasa baik para masyarakat tersebut dibalas ole apa prabowo dan bang sandi dengan tidak menerima gaji dan disumbangkan kepada masayarakat
2193,netral,kala apa prabowo dan bang sandi berkampanye banyak awam antusias memberikan sumbangan berupa uang dan lainlainmakanya bakti baik para masyarakat tersebut dibalas ole apa prabowo dan bang sandi dengan belum menerima gaji dan disumbangkan kepada masayarakat
2194,netral,seperti trump prabowosandi janji tak ambil gaji turn bro prabowo sandiuno
2195,netral,seperti trump prabowosandi janji belum ambil gaji turn bro prabowo sandiuno
2196,negatif,tilil capres lu zer wong presiden ngomongnya game khayalan pantes petumbuhan ekonomi jadi menghayal terus
2197,negatif,tilil capres lu zer wong presiden ngomongnya game dongeng pantes petumbuhan ekonomi jadi menghayal betulbetul
2198,netral,garagara jokowi neraca perdagangan indonesia terus defisit warta ekonomi
2199,netral,garagara jokowi dacing perdagangan indonesia betulbetul defisit warta ekonomi
2200,negatif,bhima yudhistira tak cuma syok ekonomi tax ratio kilat ala prabowo keliru menang total debat
2201,negatif,bhima yudhistira belum cuma kegembiraan ekonomi tax ratio berbinarbinar ala prabowo bingung menang total beranggarlidah
2202,positif,setuju bats mereka bilng itu pertanyaan memalukan tidak ngerti apa soal ekonomi digital apalagi melalui game interaktif kek dota ini namanya ngambil peluang ekonomi bapak jkw ambil peluang itu lewat kemajuan game saat ini bego semua bilang itu tidak faedah
2203,positif,setuju bats menjadwalkan bilng itu penyelidikan memalukan tidak ngerti apa soal ekonomi digital apalagi melalui game interaktif bolu dota ini namanya ngambil peluang ekonomi bapak jkw ambil peluang itu lewat kemajuan game detik ini ahmak keseluruhan bilang itu belum faedah
2204,positif,baca sejarah mas bagaimana berdarah darahnya perekonomian china pada saat pembangunan infrastruktur dimulai tahun berapa dan kemudahan asing berinvestasi dikawasan industrinya lihat bgmn mereka sekarang di sini ngaco malah diluar pemerintahannya hadeeeuh
2205,positif,baca bersejarah mas bagaimana berdarah darahnya perekonomian china pada detik kelembagaan infrastruktur dimulai tahun berapa dan kemudahan asing berinvestasi dikawasan industrinya lihat bgmn mereka ada atas sini ngaco malah diluar pemerintahannya hadeeeuh
2206,positif,setuju kang pemerintah sudah kasih bermacam cara dan kemudahan kalau kitanya gag usaha dan kreatif ya percuma aku usaha beras organik lokal harganya lebih mahal dari beras biasa kok ya lancar aja tuh
2207,positif,setuju kang pemerintah pernah gemar bermacam cara dan kemudahan kalau kitanya gag eksploit dan kreatif bahwasanya percuma aku eksploit beras organik lokal harganya lebih mahal dari beras biasa kok ya fasih aja tuh
2208,positif,prabowo sandi masalah ekonomi kerakyatan sandi menang subianto presiden republik indonesia
2209,positif,prabowo sandi masalah ekonomi kebangsaan sandi larang subianto daftarpresidenamerikaserikat bangsa indonesia
2210,positif,jokowi menang total debat pembangunan ekonomi juga dilakukan oleh pemerintah di sektor maritim saat ini para nelayan didukung penuh oleh bank mikro dan menjadi tuan rumah di negaranya sendiri april coblos jokowikma menang total debat
2211,positif,jokowi menang total debat pembangunan ekonomi juga dilakukan oleh pemerintah atas bidang bahari detik ini para nelayan didukung mutlak oleh bank mikro dan menjadi tuan rumah di negaranya belaka april coblos jokowikma larang genap debat
2212,negatif,tak ambil gaji tpi ambil uang fee proyek kkn dan korupsi sok tidak mau uang tpi karyawan blm gajan perusahaan merugi yakin tak ambil gaji
